Data Vendita,Prodotto,Regione,Venditore,Quantità,Prezzo Unitario,Importo Totale
05/08/2023,Prodotto 52,Centro,Venditore 13,7,734.32,5140.24
18/08/2023,Prodotto 40,Ovest,Venditore 13,10,882.74,8827.4
30/11/2022,Prodotto 74,Est,Venditore 2,98,975.38,95587.24
27/05/2023,Prodotto 95,Centro,Venditore 10,38,891.49,33876.62
15/03/2023,Prodotto 55,Centro,Venditore 9,23,117.66,2706.18
26/02/2024,Prodotto 87,Sud,Venditore 15,48,598.61,28733.28
30/01/2023,Prodotto 16,Sud,Venditore 20,72,668.27,48115.44
01/10/2023,Prodotto 35,Nord,Venditore 16,99,978.17,96838.83
28/11/2022,Prodotto 59,Sud,Venditore 6,96,462.63,44412.48
25/07/2024,Prodotto 30,Nord,Venditore 19,85,123.83,10525.55
24/01/2023,Prodotto 45,Sud,Venditore 19,36,23.34,840.24
16/12/2023,Prodotto 62,Ovest,Venditore 16,5,660.16,3300.8
12/09/2023,Prodotto 61,Nord,Venditore 1,4,54.29,217.16
14/12/2022,Prodotto 69,Centro,Venditore 3,35,734.18,25696.3
26/12/2022,Prodotto 47,Ovest,Venditore 3,12,748.05,8976.6
19/06/2023,Prodotto 21,Centro,Venditore 20,65,576.05,37443.25
14/09/2023,Prodotto 61,Est,Venditore 17,19,60.91,1157.29
10/12/2022,Prodotto 65,Centro,Venditore 2,8,387.47,3099.76
18/06/2024,Prodotto 64,Est,Venditore 9,9,156.82,1411.38
31/05/2024,Prodotto 42,Nord,Venditore 20,48,817.25,39228.0
27/06/2024,Prodotto 78,Nord,Venditore 9,47,658.69,30958.43
22/04/2024,Prodotto 26,Nord,Venditore 14,53,263.6,13970.8
12/02/2023,Prodotto 49,Nord,Venditore 7,33,456.04,15049.32
18/01/2024,Prodotto 20,Ovest,Venditore 17,7,956.52,6695.64
01/08/2023,Prodotto 18,Ovest,Venditore 10,15,718.81,10782.15
06/03/2023,Prodotto 80,Est,Venditore 18,24,730.07,17521.68
05/09/2024,Prodotto 77,Est,Venditore 15,15,738.07,11071.05
28/06/2024,Prodotto 5,Est,Venditore 15,55,199.56,10975.8
10/11/2023,Prodotto 62,Est,Venditore 8,58,826.2,47919.6
07/08/2023,Prodotto 64,Est,Venditore 2,14,961.54,13461.56
01/08/2024,Prodotto 74,Nord,Venditore 17,4,826.21,3304.84
04/12/2022,Prodotto 28,Ovest,Venditore 19,49,586.61,28743.89
06/05/2023,Prodotto 72,Sud,Venditore 18,6,169.4,1016.4
08/05/2024,Prodotto 26,Sud,Venditore 10,67,790.39,52956.13
28/01/2023,Prodotto 72,Sud,Venditore 15,77,155.8,11996.6
02/12/2022,Prodotto 25,Est,Venditore 15,23,617.23,14196.29
10/10/2024,Prodotto 31,Est,Venditore 6,51,468.53,23895.03
28/12/2022,Prodotto 38,Ovest,Venditore 1,96,292.06,28037.76
14/01/2024,Prodotto 28,Centro,Venditore 12,8,830.74,6645.92
30/09/2023,Prodotto 85,Ovest,Venditore 18,68,268.67,18269.56
22/04/2024,Prodotto 73,Est,Venditore 3,100,374.09,37409.0
29/07/2023,Prodotto 51,Nord,Venditore 6,81,600.97,48678.57
29/06/2024,Prodotto 3,Est,Venditore 12,43,741.51,31884.93
31/12/2023,Prodotto 94,Nord,Venditore 6,39,945.74,36883.86
21/09/2023,Prodotto 57,Est,Venditore 16,82,350.86,28770.52
04/08/2023,Prodotto 52,Sud,Venditore 16,15,861.77,12926.55
12/05/2024,Prodotto 52,Est,Venditore 20,46,514.82,23681.72
07/12/2022,Prodotto 12,Est,Venditore 14,69,82.22,5673.18
23/12/2022,Prodotto 84,Ovest,Venditore 18,29,648.06,18793.74
27/10/2022,Prodotto 98,Nord,Venditore 2,21,144.51,3034.71
25/03/2023,Prodotto 65,Nord,Venditore 3,92,992.19,91281.48
31/10/2022,Prodotto 8,Centro,Venditore 16,80,58.25,4660.0
16/10/2023,Prodotto 2,Sud,Venditore 12,97,529.02,51314.94
26/01/2024,Prodotto 49,Centro,Venditore 16,66,477.38,31507.08
16/06/2023,Prodotto 16,Sud,Venditore 19,7,144.19,1009.33
10/04/2024,Prodotto 27,Centro,Venditore 5,38,662.26,25165.88
05/09/2023,Prodotto 66,Ovest,Venditore 14,63,891.15,56142.45
16/04/2023,Prodotto 42,Ovest,Venditore 3,39,397.09,15486.51
22/12/2023,Prodotto 46,Centro,Venditore 18,92,142.46,13106.32
03/02/2023,Prodotto 33,Nord,Venditore 19,23,898.69,20669.87
30/12/2023,Prodotto 72,Ovest,Venditore 10,21,306.65,6439.65
16/07/2023,Prodotto 57,Nord,Venditore 5,24,223.8,5371.2
15/05/2024,Prodotto 14,Sud,Venditore 14,31,527.98,16367.38
06/03/2024,Prodotto 79,Nord,Venditore 11,77,478.99,36882.23
11/12/2022,Prodotto 76,Centro,Venditore 15,82,191.66,15716.12
27/07/2024,Prodotto 57,Est,Venditore 2,17,907.56,15428.52
03/09/2024,Prodotto 78,Sud,Venditore 2,37,828.84,30667.08
21/03/2023,Prodotto 33,Centro,Venditore 1,70,647.71,45339.7
03/09/2024,Prodotto 64,Centro,Venditore 8,45,827.14,37221.3
03/09/2023,Prodotto 8,Sud,Venditore 11,16,941.3,15060.8
12/07/2024,Prodotto 89,Nord,Venditore 10,41,722.7,29630.7
08/01/2024,Prodotto 96,Sud,Venditore 11,35,247.25,8653.75
09/12/2022,Prodotto 24,Ovest,Venditore 16,48,361.68,17360.64
09/09/2023,Prodotto 33,Sud,Venditore 16,60,825.73,49543.8
14/11/2023,Prodotto 96,Sud,Venditore 17,58,788.65,45741.7
08/01/2024,Prodotto 1,Ovest,Venditore 15,32,849.55,27185.6
16/02/2023,Prodotto 86,Centro,Venditore 4,68,807.31,54897.08
28/10/2023,Prodotto 75,Ovest,Venditore 3,13,578.18,7516.34
30/03/2023,Prodotto 32,Nord,Venditore 7,61,964.11,58810.71
14/04/2024,Prodotto 37,Sud,Venditore 15,9,258.06,2322.54
17/05/2024,Prodotto 39,Centro,Venditore 13,14,871.81,12205.34
16/08/2024,Prodotto 30,Sud,Venditore 14,35,354.24,12398.4
11/03/2024,Prodotto 9,Nord,Venditore 15,36,731.49,26333.64
31/12/2022,Prodotto 59,Centro,Venditore 5,91,478.38,43532.58
17/09/2023,Prodotto 65,Centro,Venditore 5,86,476.0,40936.0
11/05/2024,Prodotto 92,Nord,Venditore 13,34,862.73,29332.82
11/08/2023,Prodotto 61,Est,Venditore 7,55,526.06,28933.3
06/07/2024,Prodotto 57,Est,Venditore 12,27,44.94,1213.38
22/07/2023,Prodotto 74,Sud,Venditore 19,55,357.55,19665.25
15/08/2023,Prodotto 4,Nord,Venditore 2,31,237.2,7353.2
11/09/2024,Prodotto 55,Ovest,Venditore 15,55,759.59,41777.45
10/12/2023,Prodotto 7,Sud,Venditore 18,83,339.85,28207.55
10/07/2023,Prodotto 42,Est,Venditore 4,79,984.13,77746.27
04/03/2024,Prodotto 81,Centro,Venditore 12,63,709.6,44704.8
27/09/2023,Prodotto 59,Est,Venditore 3,99,789.21,78131.79
16/10/2023,Prodotto 77,Ovest,Venditore 8,34,250.52,8517.68
20/01/2023,Prodotto 65,Ovest,Venditore 10,75,264.72,19854.0
03/05/2023,Prodotto 35,Est,Venditore 6,69,804.62,55518.78
19/11/2023,Prodotto 90,Est,Venditore 1,63,763.42,48095.46
22/07/2024,Prodotto 26,Sud,Venditore 3,19,16.23,308.37
31/05/2024,Prodotto 33,Ovest,Venditore 6,78,934.66,72903.48
06/11/2022,Prodotto 99,Nord,Venditore 5,61,383.08,23367.88
25/06/2024,Prodotto 71,Ovest,Venditore 15,48,599.0,28752.0
22/03/2024,Prodotto 20,Ovest,Venditore 11,42,236.48,9932.16
16/04/2023,Prodotto 90,Sud,Venditore 10,83,902.68,74922.44
28/02/2023,Prodotto 3,Centro,Venditore 12,81,827.38,67017.78
28/07/2024,Prodotto 56,Centro,Venditore 11,26,178.57,4642.82
25/08/2024,Prodotto 37,Sud,Venditore 6,27,512.69,13842.63
10/09/2023,Prodotto 86,Sud,Venditore 6,9,151.74,1365.66
05/10/2023,Prodotto 11,Centro,Venditore 5,94,697.36,65551.84
12/10/2024,Prodotto 9,Centro,Venditore 7,67,358.33,24008.11
29/06/2023,Prodotto 12,Sud,Venditore 4,68,942.23,64071.64
08/09/2023,Prodotto 8,Ovest,Venditore 5,92,901.14,82904.88
10/03/2024,Prodotto 44,Centro,Venditore 18,19,988.68,18784.92
14/11/2023,Prodotto 98,Ovest,Venditore 10,56,294.42,16487.52
02/09/2024,Prodotto 97,Sud,Venditore 4,27,973.39,26281.53
22/11/2022,Prodotto 76,Ovest,Venditore 1,25,696.59,17414.75
18/10/2022,Prodotto 35,Ovest,Venditore 12,66,156.3,10315.8
31/01/2023,Prodotto 50,Est,Venditore 5,13,617.76,8030.88
19/09/2023,Prodotto 25,Centro,Venditore 13,3,99.43,298.29
17/07/2024,Prodotto 98,Ovest,Venditore 18,25,918.64,22966.0
21/11/2022,Prodotto 48,Est,Venditore 17,14,426.12,5965.68
05/09/2024,Prodotto 43,Sud,Venditore 11,40,694.97,27798.8
08/06/2024,Prodotto 8,Est,Venditore 8,24,604.88,14517.12
22/06/2024,Prodotto 93,Est,Venditore 18,42,827.94,34773.48
30/01/2023,Prodotto 14,Sud,Venditore 9,68,251.02,17069.36
06/09/2023,Prodotto 95,Nord,Venditore 9,87,709.33,61711.71
20/07/2023,Prodotto 54,Est,Venditore 15,32,218.95,7006.4
23/10/2023,Prodotto 68,Centro,Venditore 12,2,728.06,1456.12
26/06/2024,Prodotto 93,Ovest,Venditore 7,16,914.35,14629.6
22/05/2023,Prodotto 55,Nord,Venditore 3,61,864.73,52748.53
31/12/2022,Prodotto 79,Sud,Venditore 8,75,996.97,74772.75
14/01/2024,Prodotto 62,Nord,Venditore 5,72,764.91,55073.52
11/08/2023,Prodotto 34,Sud,Venditore 8,7,784.69,5492.83
22/05/2023,Prodotto 73,Ovest,Venditore 20,62,305.3,18928.6
24/09/2023,Prodotto 44,Ovest,Venditore 19,39,875.13,34130.07
16/09/2023,Prodotto 40,Ovest,Venditore 11,99,950.53,94102.47
28/06/2024,Prodotto 22,Centro,Venditore 1,72,163.74,11789.28
09/09/2023,Prodotto 29,Ovest,Venditore 20,40,164.21,6568.4
24/03/2024,Prodotto 6,Ovest,Venditore 4,35,63.36,2217.6
13/08/2024,Prodotto 2,Ovest,Venditore 9,100,602.21,60221.0
09/11/2023,Prodotto 83,Centro,Venditore 1,88,751.29,66113.52
06/12/2022,Prodotto 61,Ovest,Venditore 4,98,286.08,28035.84
29/09/2024,Prodotto 9,Centro,Venditore 2,86,391.03,33628.58
12/10/2024,Prodotto 1,Sud,Venditore 12,5,510.38,2551.9
14/06/2023,Prodotto 7,Centro,Venditore 2,94,220.12,20691.28
06/03/2023,Prodotto 5,Centro,Venditore 17,50,688.62,34431.0
29/03/2024,Prodotto 24,Centro,Venditore 2,47,739.65,34763.55
19/08/2023,Prodotto 3,Ovest,Venditore 16,44,699.78,30790.32
15/08/2024,Prodotto 11,Sud,Venditore 13,21,623.16,13086.36
27/09/2023,Prodotto 5,Ovest,Venditore 16,93,452.81,42111.33
10/11/2022,Prodotto 76,Nord,Venditore 4,65,354.98,23073.7
18/03/2023,Prodotto 6,Est,Venditore 8,62,799.86,49591.32
25/12/2023,Prodotto 22,Ovest,Venditore 12,18,428.64,7715.52
22/12/2023,Prodotto 38,Nord,Venditore 7,19,44.23,840.37
20/03/2023,Prodotto 44,Nord,Venditore 8,75,222.68,16701.0
14/11/2023,Prodotto 17,Centro,Venditore 9,42,788.38,33111.96
17/05/2023,Prodotto 92,Ovest,Venditore 13,6,987.78,5926.68
16/05/2024,Prodotto 88,Est,Venditore 1,14,415.54,5817.56
10/06/2023,Prodotto 14,Sud,Venditore 3,23,767.26,17646.98
20/04/2024,Prodotto 44,Ovest,Venditore 2,15,777.53,11662.95
05/03/2023,Prodotto 31,Est,Venditore 1,5,344.46,1722.3
22/02/2024,Prodotto 36,Sud,Venditore 3,2,240.71,481.42
20/04/2024,Prodotto 17,Est,Venditore 5,6,779.32,4675.92
14/06/2023,Prodotto 90,Est,Venditore 17,85,926.12,78720.2
18/02/2024,Prodotto 64,Centro,Venditore 1,4,999.07,3996.28
31/03/2024,Prodotto 64,Sud,Venditore 7,50,170.75,8537.5
02/12/2023,Prodotto 23,Est,Venditore 13,59,651.67,38448.53
24/07/2023,Prodotto 25,Nord,Venditore 5,60,801.24,48074.4
23/09/2024,Prodotto 57,Ovest,Venditore 3,64,205.43,13147.52
02/07/2023,Prodotto 46,Sud,Venditore 9,20,969.8,19396.0
06/10/2023,Prodotto 85,Ovest,Venditore 10,34,750.58,25519.72
29/09/2024,Prodotto 28,Est,Venditore 7,63,870.04,54812.52
10/07/2024,Prodotto 11,Est,Venditore 2,12,289.76,3477.12
19/07/2024,Prodotto 1,Ovest,Venditore 1,16,661.9,10590.4
25/01/2023,Prodotto 8,Centro,Venditore 20,24,895.87,21500.88
28/07/2023,Prodotto 64,Ovest,Venditore 16,79,382.39,30208.81
26/11/2023,Prodotto 73,Ovest,Venditore 13,56,802.41,44934.96
11/02/2023,Prodotto 24,Sud,Venditore 16,1,754.64,754.64
08/10/2023,Prodotto 14,Nord,Venditore 3,66,738.59,48746.94
28/06/2023,Prodotto 57,Sud,Venditore 2,84,917.86,77100.24
17/10/2023,Prodotto 59,Est,Venditore 9,90,370.5,33345.0
09/11/2023,Prodotto 43,Ovest,Venditore 18,50,716.76,35838.0
06/11/2022,Prodotto 36,Nord,Venditore 12,30,940.12,28203.6
10/07/2024,Prodotto 46,Est,Venditore 14,71,490.75,34843.25
09/02/2024,Prodotto 27,Sud,Venditore 13,20,825.32,16506.4
21/10/2023,Prodotto 11,Est,Venditore 8,34,610.3,20750.2
13/05/2023,Prodotto 49,Sud,Venditore 6,38,423.69,16100.22
12/07/2024,Prodotto 69,Ovest,Venditore 12,12,320.53,3846.36
12/09/2024,Prodotto 15,Ovest,Venditore 15,63,613.67,38661.21
01/08/2023,Prodotto 75,Centro,Venditore 20,45,652.85,29378.25
23/05/2024,Prodotto 45,Est,Venditore 15,7,491.84,3442.88
02/07/2023,Prodotto 52,Nord,Venditore 12,52,372.53,19371.56
13/10/2023,Prodotto 13,Est,Venditore 17,80,492.5,39400.0
20/10/2023,Prodotto 34,Sud,Venditore 9,51,482.57,24611.07
17/01/2023,Prodotto 37,Sud,Venditore 12,65,844.31,54880.15
20/09/2023,Prodotto 28,Centro,Venditore 2,89,189.73,16885.97
05/01/2024,Prodotto 58,Ovest,Venditore 3,92,538.46,49538.32
07/05/2023,Prodotto 26,Nord,Venditore 13,30,177.75,5332.5
06/05/2024,Prodotto 96,Sud,Venditore 6,5,114.9,574.5
05/12/2022,Prodotto 11,Nord,Venditore 2,8,840.29,6722.32
10/03/2023,Prodotto 78,Nord,Venditore 2,9,27.08,243.72
05/04/2023,Prodotto 2,Sud,Venditore 1,95,908.48,86305.6
15/11/2023,Prodotto 81,Ovest,Venditore 5,82,781.99,64123.18
26/06/2024,Prodotto 18,Centro,Venditore 14,87,633.58,55121.46
30/04/2023,Prodotto 74,Nord,Venditore 18,62,361.71,22426.02
02/04/2023,Prodotto 78,Centro,Venditore 8,7,296.79,2077.53
14/06/2024,Prodotto 67,Est,Venditore 9,43,812.58,34940.94
27/07/2024,Prodotto 79,Sud,Venditore 13,70,536.62,37563.4
28/09/2023,Prodotto 50,Centro,Venditore 18,39,839.4,32736.6
29/08/2023,Prodotto 9,Ovest,Venditore 20,40,668.88,26755.2
08/06/2024,Prodotto 90,Nord,Venditore 12,15,872.98,13094.7
17/04/2024,Prodotto 44,Ovest,Venditore 4,74,541.19,40048.06
23/05/2024,Prodotto 83,Sud,Venditore 13,79,21.28,1681.12
28/01/2024,Prodotto 100,Sud,Venditore 20,30,501.48,15044.4
19/05/2024,Prodotto 56,Nord,Venditore 1,64,981.71,62829.44
21/03/2023,Prodotto 23,Ovest,Venditore 16,44,952.59,41913.96
09/10/2023,Prodotto 48,Ovest,Venditore 19,27,309.0,8343.0
30/03/2023,Prodotto 8,Centro,Venditore 18,94,901.27,84719.38
05/07/2023,Prodotto 14,Centro,Venditore 13,16,754.6,12073.6
25/12/2022,Prodotto 99,Sud,Venditore 16,18,755.89,13606.02
07/03/2023,Prodotto 4,Est,Venditore 20,50,557.46,27873.0
27/03/2023,Prodotto 100,Sud,Venditore 19,57,695.35,39634.95
12/12/2023,Prodotto 15,Est,Venditore 11,67,487.87,32687.29
16/05/2023,Prodotto 18,Sud,Venditore 10,96,132.73,12742.08
17/10/2022,Prodotto 66,Ovest,Venditore 4,34,374.51,12733.34
05/03/2024,Prodotto 4,Centro,Venditore 4,70,808.23,56576.1
28/10/2022,Prodotto 57,Sud,Venditore 9,2,945.34,1890.68
15/06/2024,Prodotto 55,Centro,Venditore 12,16,940.5,15048.0
27/12/2022,Prodotto 23,Ovest,Venditore 5,87,687.28,59793.36
09/01/2023,Prodotto 27,Sud,Venditore 4,99,502.06,49703.94
15/11/2022,Prodotto 54,Ovest,Venditore 18,43,751.9,32331.7
02/01/2023,Prodotto 65,Centro,Venditore 20,95,433.83,41213.85
05/09/2024,Prodotto 68,Nord,Venditore 18,82,160.18,13134.76
16/05/2024,Prodotto 41,Nord,Venditore 17,75,997.72,74829.0
16/03/2023,Prodotto 47,Sud,Venditore 9,78,627.41,48937.98
14/03/2023,Prodotto 48,Est,Venditore 6,72,593.07,42701.04
11/09/2023,Prodotto 57,Est,Venditore 14,88,538.01,47344.88
20/07/2023,Prodotto 24,Centro,Venditore 5,60,275.58,16534.8
22/07/2023,Prodotto 53,Ovest,Venditore 18,26,921.3,23953.8
18/12/2023,Prodotto 68,Sud,Venditore 3,43,953.93,41018.99
09/10/2024,Prodotto 4,Ovest,Venditore 17,23,289.56,6659.88
12/08/2024,Prodotto 6,Centro,Venditore 10,50,42.92,2146.0
15/10/2024,Prodotto 12,Nord,Venditore 17,1,137.96,137.96
03/10/2023,Prodotto 76,Sud,Venditore 9,21,609.48,12799.08
31/08/2023,Prodotto 88,Nord,Venditore 11,93,606.63,56416.59
13/10/2024,Prodotto 85,Centro,Venditore 15,75,804.4,60330.0
03/08/2024,Prodotto 85,Est,Venditore 14,60,732.22,43933.2
29/05/2024,Prodotto 73,Nord,Venditore 13,76,165.6,12585.6
14/01/2024,Prodotto 1,Sud,Venditore 14,70,263.07,18414.9
03/01/2024,Prodotto 7,Ovest,Venditore 7,84,151.57,12731.88
29/04/2023,Prodotto 30,Sud,Venditore 5,86,614.88,52879.68
27/03/2024,Prodotto 4,Est,Venditore 14,99,690.43,68352.57
22/05/2023,Prodotto 76,Ovest,Venditore 16,48,358.21,17194.08
07/07/2023,Prodotto 54,Nord,Venditore 13,40,334.96,13398.4
06/08/2024,Prodotto 18,Sud,Venditore 17,3,947.57,2842.71
13/01/2023,Prodotto 21,Sud,Venditore 13,34,565.33,19221.22
02/02/2023,Prodotto 11,Ovest,Venditore 7,43,26.38,1134.34
13/02/2023,Prodotto 39,Est,Venditore 3,56,688.27,38543.12
04/07/2024,Prodotto 9,Centro,Venditore 8,62,346.87,21505.94
03/01/2023,Prodotto 88,Sud,Venditore 11,97,54.45,5281.65
28/05/2024,Prodotto 64,Ovest,Venditore 19,50,780.01,39000.5
08/03/2023,Prodotto 19,Sud,Venditore 8,18,999.71,17994.78
05/05/2024,Prodotto 30,Est,Venditore 15,51,725.8,37015.8
13/08/2024,Prodotto 98,Sud,Venditore 10,86,70.46,6059.56
19/05/2023,Prodotto 50,Sud,Venditore 20,21,275.55,5786.55
01/05/2024,Prodotto 5,Est,Venditore 20,96,552.88,53076.48
01/05/2023,Prodotto 7,Centro,Venditore 18,47,405.19,19043.93
22/10/2022,Prodotto 30,Est,Venditore 4,12,68.3,819.6
30/09/2024,Prodotto 23,Sud,Venditore 15,52,543.04,28238.08
30/05/2024,Prodotto 68,Ovest,Venditore 17,90,597.75,53797.5
18/04/2023,Prodotto 82,Est,Venditore 14,35,146.57,5129.95
30/05/2023,Prodotto 58,Est,Venditore 5,61,109.66,6689.26
01/03/2024,Prodotto 19,Est,Venditore 12,49,764.68,37469.32
23/10/2022,Prodotto 10,Sud,Venditore 18,11,201.28,2214.08
24/04/2024,Prodotto 61,Centro,Venditore 6,54,263.52,14230.08
24/07/2023,Prodotto 100,Nord,Venditore 10,92,875.17,80515.64
09/12/2022,Prodotto 98,Nord,Venditore 16,40,533.67,21346.8
28/01/2024,Prodotto 58,Centro,Venditore 3,43,539.08,23180.44
30/07/2023,Prodotto 39,Est,Venditore 7,80,71.38,5710.4
09/10/2024,Prodotto 3,Est,Venditore 16,19,125.34,2381.46
26/10/2023,Prodotto 44,Centro,Venditore 1,60,573.14,34388.4
24/12/2022,Prodotto 72,Sud,Venditore 19,40,937.98,37519.2
30/03/2024,Prodotto 95,Ovest,Venditore 18,29,774.84,22470.36
30/03/2023,Prodotto 14,Est,Venditore 10,41,863.66,35410.06
10/04/2023,Prodotto 31,Est,Venditore 18,43,577.19,24819.17
03/05/2024,Prodotto 62,Sud,Venditore 17,66,95.6,6309.6
21/03/2024,Prodotto 4,Centro,Venditore 8,37,639.83,23673.71
09/05/2023,Prodotto 5,Nord,Venditore 15,65,878.77,57120.05
30/07/2024,Prodotto 43,Sud,Venditore 11,77,602.46,46389.42
17/05/2024,Prodotto 52,Centro,Venditore 19,82,176.7,14489.4
18/09/2023,Prodotto 97,Centro,Venditore 10,18,599.29,10787.22
10/10/2023,Prodotto 30,Ovest,Venditore 2,52,311.18,16181.36
24/07/2024,Prodotto 77,Ovest,Venditore 13,88,882.4,77651.2
25/09/2024,Prodotto 61,Ovest,Venditore 15,90,716.62,64495.8
18/11/2022,Prodotto 9,Nord,Venditore 14,38,426.91,16222.58
08/06/2024,Prodotto 74,Ovest,Venditore 8,33,298.92,9864.36
25/02/2024,Prodotto 71,Est,Venditore 17,11,424.18,4665.98
09/02/2023,Prodotto 11,Sud,Venditore 10,60,982.49,58949.4
13/12/2022,Prodotto 89,Ovest,Venditore 1,3,217.61,652.83
15/08/2024,Prodotto 4,Ovest,Venditore 20,52,500.64,26033.28
12/02/2023,Prodotto 52,Est,Venditore 18,41,968.28,39699.48
10/03/2023,Prodotto 3,Est,Venditore 19,18,202.67,3648.06
24/02/2024,Prodotto 34,Sud,Venditore 10,85,95.0,8075.0
23/05/2023,Prodotto 22,Centro,Venditore 14,35,254.03,8891.05
23/04/2024,Prodotto 100,Centro,Venditore 3,49,105.17,5153.33
10/11/2022,Prodotto 57,Est,Venditore 15,44,935.43,41158.92
13/08/2024,Prodotto 41,Nord,Venditore 14,84,988.02,82993.68
23/09/2024,Prodotto 52,Sud,Venditore 17,10,369.08,3690.8
16/02/2024,Prodotto 9,Centro,Venditore 3,31,942.55,29219.05
18/09/2024,Prodotto 69,Ovest,Venditore 8,82,161.25,13222.5
20/12/2022,Prodotto 42,Nord,Venditore 1,37,252.37,9337.69
09/06/2023,Prodotto 81,Sud,Venditore 7,13,702.54,9133.02
06/08/2023,Prodotto 25,Est,Venditore 17,4,63.37,253.48
15/03/2023,Prodotto 68,Sud,Venditore 16,45,870.7,39181.5
30/10/2022,Prodotto 43,Sud,Venditore 15,83,373.93,31036.19
09/08/2024,Prodotto 12,Est,Venditore 10,10,816.96,8169.6
20/11/2023,Prodotto 55,Ovest,Venditore 2,45,388.36,17476.2
05/10/2024,Prodotto 75,Sud,Venditore 2,13,750.88,9761.44
05/12/2022,Prodotto 45,Est,Venditore 12,47,971.46,45658.62
13/09/2023,Prodotto 64,Nord,Venditore 10,59,658.59,38856.81
03/01/2023,Prodotto 66,Centro,Venditore 7,92,606.02,55753.84
21/06/2024,Prodotto 67,Ovest,Venditore 7,70,937.33,65613.1
30/07/2023,Prodotto 28,Centro,Venditore 5,86,506.18,43531.48
17/08/2024,Prodotto 19,Est,Venditore 8,31,74.73,2316.63
23/03/2024,Prodotto 69,Centro,Venditore 2,46,687.08,31605.68
26/06/2023,Prodotto 85,Nord,Venditore 2,5,540.76,2703.8
27/01/2023,Prodotto 15,Sud,Venditore 19,10,918.74,9187.4
28/06/2023,Prodotto 85,Est,Venditore 3,72,388.04,27938.88
29/07/2024,Prodotto 87,Ovest,Venditore 8,83,412.1,34204.3
06/03/2023,Prodotto 13,Ovest,Venditore 4,34,671.75,22839.5
10/08/2023,Prodotto 44,Sud,Venditore 1,93,598.77,55685.61
19/08/2024,Prodotto 92,Ovest,Venditore 1,90,378.41,34056.9
14/08/2023,Prodotto 88,Centro,Venditore 2,82,430.7,35317.4
03/06/2023,Prodotto 66,Sud,Venditore 9,86,499.63,42968.18
11/05/2023,Prodotto 36,Nord,Venditore 2,78,520.91,40630.98
16/12/2022,Prodotto 97,Est,Venditore 10,68,780.31,53061.08
18/04/2024,Prodotto 91,Est,Venditore 6,76,395.5,30058.0
21/01/2024,Prodotto 75,Sud,Venditore 7,56,699.45,39169.2
28/02/2023,Prodotto 24,Sud,Venditore 14,75,336.2,25215.0
29/06/2024,Prodotto 26,Sud,Venditore 17,25,944.8,23620.0
30/07/2024,Prodotto 94,Ovest,Venditore 10,84,646.78,54329.52
18/10/2022,Prodotto 75,Nord,Venditore 2,15,218.05,3270.75
24/01/2024,Prodotto 40,Nord,Venditore 9,5,200.56,1002.8
02/12/2023,Prodotto 77,Sud,Venditore 14,23,885.56,20367.88
17/10/2022,Prodotto 59,Est,Venditore 17,62,71.66,4442.92
19/08/2023,Prodotto 25,Nord,Venditore 2,21,595.25,12500.25
04/04/2023,Prodotto 54,Nord,Venditore 3,32,500.84,16026.88
18/02/2023,Prodotto 61,Sud,Venditore 7,95,861.72,81863.4
25/01/2023,Prodotto 68,Sud,Venditore 5,38,459.82,17473.16
10/09/2024,Prodotto 27,Est,Venditore 12,12,205.35,2464.2
13/11/2022,Prodotto 43,Ovest,Venditore 17,49,417.03,20434.47
16/10/2022,Prodotto 98,Centro,Venditore 9,38,876.95,33324.1
25/02/2024,Prodotto 9,Centro,Venditore 6,29,548.81,15915.49
21/07/2024,Prodotto 79,Est,Venditore 9,12,56.19,674.28
16/08/2024,Prodotto 85,Ovest,Venditore 10,6,994.83,5968.98
07/09/2023,Prodotto 6,Nord,Venditore 1,16,419.7,6715.2
09/07/2023,Prodotto 33,Ovest,Venditore 2,5,92.73,463.65
07/05/2024,Prodotto 72,Sud,Venditore 6,31,164.87,5110.97
30/07/2024,Prodotto 39,Centro,Venditore 3,19,895.26,17009.94
26/05/2023,Prodotto 53,Centro,Venditore 17,19,774.73,14719.87
30/10/2023,Prodotto 43,Ovest,Venditore 5,82,51.17,4195.94
19/10/2023,Prodotto 91,Sud,Venditore 6,71,247.49,17571.79
08/10/2024,Prodotto 48,Ovest,Venditore 19,20,56.22,1124.4
26/03/2023,Prodotto 98,Centro,Venditore 20,67,588.94,39458.98
02/01/2024,Prodotto 39,Nord,Venditore 17,50,775.8,38790.0
06/10/2023,Prodotto 73,Ovest,Venditore 3,20,272.59,5451.8
05/07/2023,Prodotto 34,Ovest,Venditore 12,46,78.94,3631.24
25/12/2023,Prodotto 63,Nord,Venditore 6,10,105.74,1057.4
18/09/2024,Prodotto 70,Nord,Venditore 19,89,470.52,41876.28
24/12/2023,Prodotto 16,Est,Venditore 3,97,908.21,88096.37
22/02/2024,Prodotto 33,Est,Venditore 2,65,626.82,40743.3
03/06/2024,Prodotto 30,Nord,Venditore 2,31,403.84,12519.04
28/01/2024,Prodotto 27,Centro,Venditore 4,15,955.46,14331.9
19/11/2023,Prodotto 71,Ovest,Venditore 6,30,588.83,17664.9
14/02/2023,Prodotto 49,Est,Venditore 4,11,489.25,5381.75
13/08/2024,Prodotto 40,Est,Venditore 6,60,272.85,16371.0
