ID Vendita,Data Vendita,ID Prodotto,ID Cliente,Quantità,Prezzo Unitario,Importo Totale
S02770,05/10/2024,P00062,C1068,8,689.14,5513.12
S02771,21/11/2023,P00214,C1034,18,358.89,6460.02
S02772,05/01/2024,P00125,C1072,1,834.19,834.19
S02773,24/03/2024,P00176,C1049,18,621.19,11181.42
S02774,30/08/2024,P00011,C1017,14,336.37,4709.18
S02775,17/08/2024,P00144,C1082,1,596.3,596.3
S02776,06/09/2024,P00259,C1035,11,679.96,7479.56
S02777,16/05/2024,P00122,C1038,18,188.04,3384.72
S02778,25/05/2024,P00038,C1057,19,913.52,17356.88
S02779,23/03/2024,P00130,C1084,7,560.73,3925.11
S02780,12/09/2024,P00002,C1065,16,332.53,5320.48
S02781,19/02/2024,P00032,C1077,16,63.57,1017.12
S02782,26/10/2023,P00050,C1012,8,640.37,5122.96
S02783,13/10/2024,P00285,C1090,6,259.72,1558.32
S02784,11/04/2024,P00249,C1062,14,378.02,5292.28
S02785,04/11/2023,P00046,C1003,11,935.87,10294.57
S02786,10/03/2024,P00268,C1034,11,789.84,8688.24
S02787,04/12/2023,P00028,C1008,11,499.78,5497.58
S02788,12/04/2024,P00124,C1028,12,506.81,6081.72
S02789,19/05/2024,P00294,C1092,4,317.07,1268.28
S02790,01/11/2023,P00249,C1083,19,378.02,7182.38
S02791,12/12/2023,P00236,C1017,14,450.53,6307.42
S02792,08/03/2024,P00225,C1007,18,525.37,9456.66
S02793,15/11/2023,P00283,C1042,10,753.52,7535.2
S02794,19/10/2024,P00044,C1057,14,668.45,9358.3
S02795,04/03/2024,P00044,C1031,5,668.45,3342.25
S02796,17/10/2024,P00042,C1069,7,256.23,1793.61
S02797,27/09/2024,P00142,C1017,12,328.27,3939.24
S02798,29/04/2024,P00116,C1090,18,345.16,6212.88
S02799,05/04/2024,P00027,C1004,3,530.1,1590.3
S02800,07/02/2024,P00116,C1093,17,345.16,5867.72
S02801,16/09/2024,P00300,C1005,18,846.68,15240.24
S02802,23/03/2024,P00185,C1074,1,561.84,561.84
S02803,02/12/2023,P00036,C1064,17,228.4,3882.8
S02804,06/11/2023,P00172,C1092,11,649.15,7140.65
S02805,02/03/2024,P00287,C1081,7,613.46,4294.22
S02806,23/02/2024,P00190,C1100,20,980.25,19605.0
S02807,12/10/2024,P00278,C1031,1,353.77,353.77
S02808,24/04/2024,P00174,C1032,18,731.1,13159.8
S02809,21/08/2024,P00012,C1069,3,631.5,1894.5
S02810,06/08/2024,P00222,C1037,7,123.25,862.75
S02811,23/11/2023,P00186,C1045,4,701.83,2807.32
S02812,01/01/2024,P00199,C1049,11,195.65,2152.15
S02813,27/02/2024,P00241,C1016,19,528.6,10043.4
S02814,12/10/2024,P00046,C1061,11,935.87,10294.57
S02815,02/01/2024,P00216,C1098,1,444.82,444.82
S02816,17/11/2023,P00286,C1073,19,845.06,16056.14
S02817,11/02/2024,P00037,C1023,2,456.23,912.46
S02818,18/04/2024,P00300,C1060,6,846.68,5080.08
S02819,12/10/2024,P00152,C1045,19,32.67,620.73
S02820,16/07/2024,P00263,C1037,9,804.73,7242.57
S02821,01/04/2024,P00161,C1065,14,924.98,12949.72
S02822,22/01/2024,P00055,C1041,14,366.85,5135.9
S02823,09/01/2024,P00112,C1092,16,351.3,5620.8
S02824,01/12/2023,P00193,C1061,20,723.27,14465.4
S02825,11/04/2024,P00256,C1055,3,477.55,1432.65
S02826,07/04/2024,P00155,C1080,8,229.01,1832.08
S02827,14/12/2023,P00069,C1010,19,849.08,16132.52
S02828,26/03/2024,P00064,C1010,17,874.85,14872.45
S02829,25/02/2024,P00158,C1062,6,341.41,2048.46
S02830,30/12/2023,P00080,C1028,1,643.54,643.54
S02831,17/04/2024,P00021,C1040,10,504.66,5046.6
S02832,20/08/2024,P00216,C1070,1,444.82,444.82
S02833,07/04/2024,P00283,C1067,20,753.52,15070.4
S02834,06/08/2024,P00273,C1069,12,472.98,5675.76
S02835,18/01/2024,P00011,C1091,4,336.37,1345.48
S02836,06/06/2024,P00232,C1035,12,504.67,6056.04
S02837,08/10/2024,P00242,C1023,5,584.15,2920.75
S02838,18/01/2024,P00226,C1090,14,902.89,12640.46
S02839,23/04/2024,P00142,C1024,15,328.27,4924.05
S02840,29/01/2024,P00143,C1073,12,879.24,10550.88
S02841,16/01/2024,P00161,C1071,18,924.98,16649.64
S02842,09/04/2024,P00286,C1086,13,845.06,10985.78
S02843,08/09/2024,P00144,C1039,20,596.3,11926.0
S02844,30/06/2024,P00254,C1003,20,349.19,6983.8
S02845,05/10/2024,P00157,C1059,6,807.6,4845.6
S02846,25/12/2023,P00108,C1034,6,906.66,5439.96
S02847,05/09/2024,P00117,C1100,6,182.68,1096.08
S02848,03/12/2023,P00153,C1057,9,618.41,5565.69
S02849,23/11/2023,P00283,C1098,6,753.52,4521.12
S02850,05/06/2024,P00177,C1057,11,602.67,6629.37
S02851,06/01/2024,P00195,C1051,9,292.17,2629.53
S02852,23/07/2024,P00041,C1026,1,495.31,495.31
S02853,09/10/2024,P00006,C1074,13,978.12,12715.56
S02854,12/12/2023,P00081,C1045,8,227.87,1822.96
S02855,26/03/2024,P00244,C1077,15,723.16,10847.4
S02856,09/06/2024,P00268,C1042,16,789.84,12637.44
S02857,23/05/2024,P00091,C1051,5,334.92,1674.6
S02858,30/09/2024,P00293,C1076,16,832.93,13326.88
S02859,26/05/2024,P00186,C1035,14,701.83,9825.62
S02860,20/06/2024,P00130,C1039,14,560.73,7850.22
S02861,10/04/2024,P00243,C1095,20,17.89,357.8
S02862,24/02/2024,P00069,C1096,16,849.08,13585.28
S02863,04/12/2023,P00236,C1024,16,450.53,7208.48
S02864,27/10/2023,P00218,C1032,11,633.66,6970.26
S02865,24/10/2023,P00021,C1052,7,504.66,3532.62
S02866,09/03/2024,P00038,C1080,4,913.52,3654.08
S02867,29/08/2024,P00118,C1050,3,773.79,2321.37
S02868,26/10/2023,P00150,C1064,14,343.73,4812.22
S02869,27/10/2023,P00227,C1065,15,334.94,5024.1
S02870,08/09/2024,P00121,C1063,5,781.09,3905.45
S02871,10/08/2024,P00193,C1062,18,723.27,13018.86
S02872,06/02/2024,P00258,C1037,10,100.62,1006.2
S02873,26/10/2023,P00283,C1093,14,753.52,10549.28
S02874,22/05/2024,P00097,C1016,9,321.14,2890.26
S02875,20/02/2024,P00056,C1009,4,169.47,677.88
S02876,26/11/2023,P00254,C1003,7,349.19,2444.33
S02877,29/08/2024,P00029,C1005,17,129.38,2199.46
S02878,27/07/2024,P00022,C1056,11,503.78,5541.58
S02879,19/05/2024,P00187,C1037,1,49.97,49.97
S02880,27/02/2024,P00130,C1054,17,560.73,9532.41
S02881,03/03/2024,P00292,C1042,15,672.73,10090.95
S02882,28/10/2023,P00232,C1024,4,504.67,2018.68
S02883,21/07/2024,P00036,C1025,1,228.4,228.4
S02884,30/01/2024,P00047,C1016,17,727.47,12366.99
S02885,19/12/2023,P00195,C1048,16,292.17,4674.72
S02886,24/12/2023,P00092,C1035,20,624.8,12496.0
S02887,08/05/2024,P00050,C1051,15,640.37,9605.55
S02888,19/10/2024,P00168,C1096,11,778.38,8562.18
S02889,12/03/2024,P00139,C1067,11,321.54,3536.94
S02890,25/03/2024,P00232,C1086,14,504.67,7065.38
S02891,17/04/2024,P00222,C1017,2,123.25,246.5
S02892,06/01/2024,P00217,C1003,5,799.76,3998.8
S02893,05/11/2023,P00164,C1081,12,154.79,1857.48
S02894,18/10/2024,P00008,C1100,2,602.85,1205.7
S02895,10/04/2024,P00295,C1023,19,333.17,6330.23
S02896,12/01/2024,P00228,C1066,20,182.74,3654.8
S02897,30/03/2024,P00176,C1086,1,621.19,621.19
S02898,22/10/2024,P00214,C1049,10,358.89,3588.9
S02899,23/07/2024,P00224,C1056,1,781.41,781.41
S02900,14/02/2024,P00103,C1017,12,731.98,8783.76
S02901,04/09/2024,P00284,C1056,4,55.48,221.92
S02902,22/08/2024,P00006,C1027,11,978.12,10759.32
S02903,18/10/2024,P00075,C1062,5,978.04,4890.2
S02904,21/07/2024,P00159,C1085,13,344.71,4481.23
S02905,17/10/2024,P00019,C1037,19,697.46,13251.74
S02906,19/05/2024,P00049,C1071,1,494.31,494.31
S02907,21/02/2024,P00080,C1036,16,643.54,10296.64
S02908,08/04/2024,P00030,C1077,14,417.74,5848.36
S02909,24/06/2024,P00222,C1083,20,123.25,2465.0
S02910,14/10/2024,P00044,C1037,17,668.45,11363.65
S02911,05/05/2024,P00009,C1093,18,567.65,10217.7
S02912,03/01/2024,P00150,C1085,4,343.73,1374.92
S02913,17/09/2024,P00095,C1063,14,86.94,1217.16
S02914,19/02/2024,P00083,C1076,10,665.31,6653.1
S02915,23/09/2024,P00119,C1035,5,734.34,3671.7
S02916,13/02/2024,P00257,C1028,20,662.97,13259.4
S02917,26/07/2024,P00266,C1077,7,767.35,5371.45
S02918,15/05/2024,P00186,C1097,4,701.83,2807.32
S02919,17/01/2024,P00051,C1078,6,798.0,4788.0
S02920,03/07/2024,P00110,C1026,12,857.16,10285.92
S02921,19/12/2023,P00024,C1055,6,355.75,2134.5
S02922,10/07/2024,P00186,C1011,20,701.83,14036.6
S02923,11/10/2024,P00074,C1060,5,203.11,1015.55
S02924,25/12/2023,P00257,C1041,20,662.97,13259.4
S02925,05/01/2024,P00112,C1078,5,351.3,1756.5
S02926,29/04/2024,P00094,C1044,12,38.96,467.52
S02927,22/10/2024,P00108,C1054,19,906.66,17226.54
S02928,18/08/2024,P00190,C1069,1,980.25,980.25
S02929,01/10/2024,P00121,C1016,8,781.09,6248.72
S02930,20/05/2024,P00180,C1098,18,480.94,8656.92
S02931,02/05/2024,P00200,C1081,20,835.6,16712.0
S02932,11/10/2024,P00197,C1068,15,833.68,12505.2
S02933,28/02/2024,P00214,C1026,11,358.89,3947.79
S02934,08/03/2024,P00019,C1027,4,697.46,2789.84
S02935,30/10/2023,P00104,C1011,2,450.29,900.58
S02936,28/09/2024,P00179,C1009,14,220.09,3081.26
S02937,02/09/2024,P00043,C1001,5,178.92,894.6
S02938,08/09/2024,P00007,C1039,18,789.21,14205.78
S02939,14/04/2024,P00048,C1065,6,668.73,4012.38
S02940,20/04/2024,P00080,C1048,19,643.54,12227.26
S02941,18/08/2024,P00262,C1028,14,480.14,6721.96
S02942,01/08/2024,P00290,C1098,16,780.79,12492.64
S02943,10/08/2024,P00089,C1052,7,28.18,197.26
S02944,20/08/2024,P00108,C1093,20,906.66,18133.2
S02945,10/12/2023,P00179,C1100,1,220.09,220.09
S02946,29/12/2023,P00173,C1064,12,522.52,6270.24
S02947,13/02/2024,P00256,C1095,13,477.55,6208.15
S02948,04/12/2023,P00221,C1014,14,673.36,9427.04
S02949,22/01/2024,P00169,C1029,9,709.22,6382.98
S02950,10/04/2024,P00106,C1053,2,672.54,1345.08
S02951,06/09/2024,P00064,C1085,15,874.85,13122.75
S02952,03/05/2024,P00197,C1067,6,833.68,5002.08
S02953,22/03/2024,P00207,C1044,18,688.48,12392.64
S02954,28/05/2024,P00076,C1003,19,616.81,11719.39
S02955,17/09/2024,P00102,C1084,13,570.92,7421.96
S02956,24/12/2023,P00206,C1025,2,121.94,243.88
S02957,07/11/2023,P00185,C1051,17,561.84,9551.28
S02958,21/11/2023,P00030,C1093,11,417.74,4595.14
S02959,30/12/2023,P00095,C1071,7,86.94,608.58
S02960,26/07/2024,P00200,C1086,8,835.6,6684.8
S02961,11/08/2024,P00032,C1019,7,63.57,444.99
S02962,07/02/2024,P00199,C1011,7,195.65,1369.55
S02963,14/01/2024,P00046,C1016,15,935.87,14038.05
S02964,11/12/2023,P00211,C1083,14,750.83,10511.62
S02965,12/11/2023,P00120,C1082,15,474.78,7121.7
S02966,06/12/2023,P00257,C1018,2,662.97,1325.94
S02967,11/08/2024,P00078,C1014,15,890.39,13355.85
S02968,05/07/2024,P00242,C1058,9,584.15,5257.35
S02969,23/08/2024,P00106,C1083,19,672.54,12778.26
S02970,27/04/2024,P00177,C1048,7,602.67,4218.69
S02971,11/09/2024,P00033,C1039,17,656.97,11168.49
S02972,17/12/2023,P00223,C1070,4,991.69,3966.76
S02973,03/01/2024,P00007,C1040,18,789.21,14205.78
S02974,20/06/2024,P00016,C1011,16,686.56,10984.96
S02975,26/03/2024,P00250,C1074,13,853.34,11093.42
S02976,26/11/2023,P00241,C1058,11,528.6,5814.6
S02977,04/08/2024,P00020,C1060,4,785.81,3143.24
S02978,02/11/2023,P00047,C1045,2,727.47,1454.94
S02979,08/10/2024,P00165,C1031,4,428.77,1715.08
S02980,08/11/2023,P00087,C1067,20,708.04,14160.8
S02981,10/10/2024,P00199,C1011,1,195.65,195.65
S02982,09/02/2024,P00124,C1018,16,506.81,8108.96
S02983,11/11/2023,P00197,C1029,19,833.68,15839.92
S02984,21/04/2024,P00198,C1015,1,187.83,187.83
S02985,15/12/2023,P00247,C1032,12,749.21,8990.52
S02986,16/11/2023,P00240,C1018,17,753.81,12814.77
S02987,09/10/2024,P00264,C1059,10,141.71,1417.1
S02988,07/09/2024,P00187,C1092,12,49.97,599.64
S02989,12/10/2024,P00208,C1012,9,356.19,3205.71
S02990,06/11/2023,P00240,C1058,7,753.81,5276.67
S02991,14/02/2024,P00019,C1050,13,697.46,9066.98
S02992,12/01/2024,P00027,C1049,7,530.1,3710.7
S02993,02/01/2024,P00298,C1057,4,414.77,1659.08
S02994,07/06/2024,P00062,C1080,3,689.14,2067.42
S02995,16/06/2024,P00133,C1051,10,811.35,8113.5
S02996,27/12/2023,P00055,C1062,16,366.85,5869.6
S02997,02/09/2024,P00021,C1098,1,504.66,504.66
S02998,12/08/2024,P00086,C1037,11,45.37,499.07
S02999,07/01/2024,P00268,C1022,14,789.84,11057.76
S03000,19/07/2024,P00280,C1075,12,476.55,5718.6
S03001,28/06/2024,P00296,C1001,9,969.27,8723.43
S03002,31/05/2024,P00289,C1072,7,568.68,3980.76
S03003,04/02/2024,P00088,C1060,2,637.46,1274.92
S03004,23/01/2024,P00197,C1057,2,833.68,1667.36
S03005,04/05/2024,P00190,C1097,3,980.25,2940.75
S03006,27/06/2024,P00091,C1062,19,334.92,6363.48
S03007,12/02/2024,P00080,C1011,11,643.54,7078.94
S03008,31/10/2023,P00013,C1064,11,619.68,6816.48
S03009,21/12/2023,P00232,C1008,2,504.67,1009.34
S03010,06/08/2024,P00033,C1094,12,656.97,7883.64
S03011,28/08/2024,P00030,C1043,2,417.74,835.48
S03012,19/02/2024,P00207,C1001,17,688.48,11704.16
S03013,24/07/2024,P00090,C1012,18,578.74,10417.32
S03014,25/03/2024,P00260,C1019,20,522.65,10453.0
S03015,30/03/2024,P00081,C1033,2,227.87,455.74
S03016,07/12/2023,P00288,C1051,12,443.72,5324.64
S03017,31/01/2024,P00149,C1053,18,132.81,2390.58
S03018,21/05/2024,P00154,C1049,16,501.3,8020.8
S03019,01/12/2023,P00090,C1043,4,578.74,2314.96
S03020,30/08/2024,P00172,C1094,5,649.15,3245.75
S03021,20/02/2024,P00087,C1043,16,708.04,11328.64
S03022,13/12/2023,P00128,C1068,5,659.71,3298.55
S03023,17/11/2023,P00216,C1085,15,444.82,6672.3
S03024,10/03/2024,P00181,C1050,1,198.45,198.45
S03025,27/09/2024,P00012,C1036,13,631.5,8209.5
S03026,09/03/2024,P00173,C1010,5,522.52,2612.6
S03027,22/12/2023,P00087,C1011,16,708.04,11328.64
S03028,26/11/2023,P00028,C1015,19,499.78,9495.82
S03029,10/02/2024,P00218,C1045,3,633.66,1900.98
S03030,02/11/2023,P00181,C1079,7,198.45,1389.15
S03031,10/01/2024,P00240,C1024,14,753.81,10553.34
S03032,23/11/2023,P00142,C1100,14,328.27,4595.78
S03033,29/10/2023,P00208,C1073,9,356.19,3205.71
S03034,14/08/2024,P00139,C1044,3,321.54,964.62
S03035,17/04/2024,P00236,C1033,1,450.53,450.53
S03036,21/08/2024,P00259,C1002,17,679.96,11559.32
S03037,04/07/2024,P00127,C1001,14,596.5,8351.0
S03038,26/05/2024,P00048,C1037,12,668.73,8024.76
S03039,15/09/2024,P00192,C1006,17,44.33,753.61
S03040,11/03/2024,P00181,C1041,9,198.45,1786.05
S03041,29/09/2024,P00248,C1014,5,679.35,3396.75
S03042,12/01/2024,P00275,C1007,3,559.04,1677.12
S03043,08/06/2024,P00168,C1028,13,778.38,10118.94
S03044,03/12/2023,P00127,C1071,14,596.5,8351.0
S03045,02/10/2024,P00300,C1009,1,846.68,846.68
S03046,14/05/2024,P00199,C1073,17,195.65,3326.05
S03047,22/08/2024,P00213,C1066,17,97.42,1656.14
S03048,29/04/2024,P00072,C1030,18,173.52,3123.36
S03049,10/04/2024,P00295,C1050,8,333.17,2665.36
S03050,19/07/2024,P00285,C1047,3,259.72,779.16
S03051,27/04/2024,P00095,C1010,3,86.94,260.82
S03052,02/05/2024,P00123,C1069,16,213.97,3423.52
S03053,25/01/2024,P00199,C1026,4,195.65,782.6
S03054,18/11/2023,P00175,C1066,11,458.77,5046.47
S03055,11/04/2024,P00259,C1044,16,679.96,10879.36
S03056,08/07/2024,P00145,C1072,7,298.19,2087.33
S03057,02/02/2024,P00179,C1013,3,220.09,660.27
S03058,28/06/2024,P00077,C1093,1,612.93,612.93
S03059,07/10/2024,P00263,C1083,6,804.73,4828.38
S03060,17/06/2024,P00120,C1075,9,474.78,4273.02
S03061,22/05/2024,P00215,C1078,3,293.44,880.32
S03062,18/05/2024,P00158,C1099,17,341.41,5803.97
S03063,05/04/2024,P00053,C1006,15,194.78,2921.7
S03064,09/12/2023,P00259,C1080,13,679.96,8839.48
S03065,11/04/2024,P00212,C1059,1,673.82,673.82
S03066,12/01/2024,P00029,C1084,4,129.38,517.52
S03067,24/01/2024,P00216,C1017,10,444.82,4448.2
S03068,24/08/2024,P00253,C1024,11,344.38,3788.18
S03069,29/02/2024,P00177,C1095,18,602.67,10848.06
S03070,25/02/2024,P00207,C1041,5,688.48,3442.4
S03071,06/07/2024,P00036,C1047,19,228.4,4339.6
S03072,22/03/2024,P00088,C1052,18,637.46,11474.28
S03073,04/11/2023,P00284,C1001,12,55.48,665.76
S03074,03/11/2023,P00248,C1023,14,679.35,9510.9
S03075,23/08/2024,P00093,C1038,9,363.4,3270.6
S03076,12/03/2024,P00228,C1089,5,182.74,913.7
S03077,26/02/2024,P00106,C1040,2,672.54,1345.08
S03078,14/12/2023,P00033,C1014,5,656.97,3284.85
S03079,20/04/2024,P00111,C1032,2,331.87,663.74
S03080,22/02/2024,P00239,C1024,9,328.94,2960.46
S03081,28/04/2024,P00031,C1048,10,543.77,5437.7
S03082,16/10/2024,P00001,C1084,19,830.77,15784.63
S03083,26/10/2023,P00019,C1002,12,697.46,8369.52
S03084,15/07/2024,P00274,C1042,14,482.21,6750.94
S03085,02/03/2024,P00205,C1003,5,655.15,3275.75
S03086,31/08/2024,P00181,C1073,15,198.45,2976.75
S03087,15/07/2024,P00098,C1022,2,11.07,22.14
S03088,05/08/2024,P00260,C1043,11,522.65,5749.15
S03089,04/08/2024,P00296,C1041,19,969.27,18416.13
S03090,16/08/2024,P00066,C1025,15,997.41,14961.15
S03091,30/12/2023,P00027,C1031,13,530.1,6891.3
S03092,06/04/2024,P00232,C1100,13,504.67,6560.71
S03093,07/02/2024,P00051,C1035,4,798.0,3192.0
S03094,11/03/2024,P00084,C1098,19,914.16,17369.04
S03095,07/12/2023,P00160,C1020,17,421.7,7168.9
S03096,14/02/2024,P00260,C1036,10,522.65,5226.5
S03097,10/05/2024,P00103,C1080,20,731.98,14639.6
S03098,05/06/2024,P00032,C1031,12,63.57,762.84
S03099,15/11/2023,P00042,C1086,8,256.23,2049.84
S03100,20/10/2024,P00212,C1028,10,673.82,6738.2
S03101,11/02/2024,P00143,C1080,19,879.24,16705.56
S03102,06/03/2024,P00156,C1094,14,914.78,12806.92
S03103,09/08/2024,P00282,C1029,4,623.78,2495.12
S03104,26/01/2024,P00040,C1096,4,185.87,743.48
S03105,23/06/2024,P00036,C1097,14,228.4,3197.6
S03106,09/06/2024,P00235,C1037,11,600.78,6608.58
S03107,14/02/2024,P00079,C1036,5,202.11,1010.55
S03108,28/07/2024,P00023,C1024,18,853.67,15366.06
S03109,28/03/2024,P00014,C1077,6,403.16,2418.96
S03110,28/05/2024,P00132,C1093,12,317.74,3812.88
S03111,09/10/2024,P00233,C1098,12,928.81,11145.72
S03112,16/03/2024,P00206,C1025,20,121.94,2438.8
S03113,04/06/2024,P00050,C1086,4,640.37,2561.48
S03114,27/07/2024,P00178,C1093,19,917.53,17433.07
S03115,01/12/2023,P00253,C1036,16,344.38,5510.08
S03116,05/09/2024,P00147,C1087,9,550.03,4950.27
S03117,03/09/2024,P00262,C1032,2,480.14,960.28
S03118,03/05/2024,P00015,C1099,9,674.85,6073.65
S03119,28/01/2024,P00061,C1075,14,514.48,7202.72
S03120,21/08/2024,P00165,C1070,2,428.77,857.54
S03121,12/01/2024,P00017,C1048,11,976.27,10738.97
S03122,06/03/2024,P00280,C1096,20,476.55,9531.0
S03123,21/04/2024,P00191,C1083,18,284.95,5129.1
S03124,01/03/2024,P00039,C1072,3,268.22,804.66
S03125,19/12/2023,P00148,C1045,18,392.08,7057.44
S03126,06/11/2023,P00229,C1037,5,588.46,2942.3
S03127,31/05/2024,P00235,C1080,9,600.78,5407.02
S03128,16/03/2024,P00132,C1023,7,317.74,2224.18
S03129,22/10/2024,P00001,C1096,9,830.77,7476.93
S03130,21/04/2024,P00175,C1048,11,458.77,5046.47
S03131,16/04/2024,P00063,C1063,11,431.76,4749.36
S03132,19/09/2024,P00122,C1032,10,188.04,1880.4
S03133,10/08/2024,P00296,C1048,14,969.27,13569.78
S03134,14/04/2024,P00022,C1065,5,503.78,2518.9
S03135,01/11/2023,P00274,C1043,7,482.21,3375.47
S03136,13/03/2024,P00091,C1012,8,334.92,2679.36
S03137,27/04/2024,P00203,C1026,10,665.0,6650.0
S03138,28/09/2024,P00182,C1087,19,18.96,360.24
S03139,05/01/2024,P00208,C1016,9,356.19,3205.71
S03140,06/10/2024,P00066,C1046,8,997.41,7979.28
S03141,29/02/2024,P00176,C1069,11,621.19,6833.09
S03142,22/10/2024,P00219,C1076,11,202.95,2232.45
S03143,20/04/2024,P00175,C1037,5,458.77,2293.85
S03144,02/08/2024,P00078,C1087,15,890.39,13355.85
S03145,19/06/2024,P00243,C1072,2,17.89,35.78
S03146,15/12/2023,P00061,C1092,15,514.48,7717.2
S03147,13/08/2024,P00013,C1077,3,619.68,1859.04
S03148,25/10/2023,P00021,C1100,1,504.66,504.66
S03149,16/02/2024,P00162,C1007,8,109.34,874.72
S03150,19/01/2024,P00274,C1068,4,482.21,1928.84
S03151,15/07/2024,P00071,C1074,8,812.64,6501.12
S03152,27/10/2023,P00127,C1058,19,596.5,11333.5
S03153,16/06/2024,P00248,C1031,17,679.35,11548.95
S03154,24/06/2024,P00124,C1043,13,506.81,6588.53
S03155,15/05/2024,P00224,C1047,8,781.41,6251.28
S03156,24/07/2024,P00157,C1082,17,807.6,13729.2
S03157,08/01/2024,P00003,C1045,6,294.21,1765.26
S03158,10/08/2024,P00055,C1037,10,366.85,3668.5
S03159,03/06/2024,P00082,C1064,3,323.73,971.19
S03160,12/05/2024,P00202,C1021,15,346.41,5196.15
S03161,02/04/2024,P00057,C1090,16,656.61,10505.76
S03162,30/09/2024,P00108,C1033,20,906.66,18133.2
S03163,27/06/2024,P00073,C1022,2,968.21,1936.42
S03164,26/06/2024,P00184,C1026,10,168.81,1688.1
S03165,03/08/2024,P00082,C1076,6,323.73,1942.38
S03166,13/12/2023,P00163,C1064,9,301.43,2712.87
S03167,09/03/2024,P00019,C1077,17,697.46,11856.82
S03168,23/03/2024,P00044,C1035,13,668.45,8689.85
S03169,24/08/2024,P00173,C1030,8,522.52,4180.16
S03170,18/04/2024,P00176,C1037,9,621.19,5590.71
S03171,29/08/2024,P00064,C1009,20,874.85,17497.0
S03172,21/05/2024,P00211,C1046,6,750.83,4504.98
S03173,08/03/2024,P00105,C1084,17,532.52,9052.84
S03174,31/10/2023,P00285,C1054,3,259.72,779.16
S03175,18/02/2024,P00078,C1015,10,890.39,8903.9
S03176,18/07/2024,P00129,C1026,2,844.39,1688.78
S03177,16/07/2024,P00190,C1002,13,980.25,12743.25
S03178,02/11/2023,P00055,C1071,12,366.85,4402.2
S03179,01/03/2024,P00280,C1096,10,476.55,4765.5
S03180,01/04/2024,P00186,C1085,18,701.83,12632.94
S03181,17/10/2024,P00272,C1017,4,354.4,1417.6
S03182,10/04/2024,P00171,C1036,4,384.97,1539.88
S03183,07/12/2023,P00110,C1010,18,857.16,15428.88
S03184,18/01/2024,P00266,C1011,12,767.35,9208.2
S03185,22/10/2024,P00002,C1064,18,332.53,5985.54
S03186,28/09/2024,P00138,C1042,15,369.82,5547.3
S03187,05/10/2024,P00037,C1054,15,456.23,6843.45
S03188,27/12/2023,P00191,C1007,5,284.95,1424.75
S03189,29/09/2024,P00176,C1096,14,621.19,8696.66
S03190,16/05/2024,P00281,C1055,17,548.26,9320.42
S03191,12/10/2024,P00244,C1008,17,723.16,12293.72
S03192,15/07/2024,P00241,C1024,4,528.6,2114.4
S03193,12/10/2024,P00226,C1027,6,902.89,5417.34
S03194,04/08/2024,P00127,C1069,13,596.5,7754.5
S03195,14/07/2024,P00082,C1076,16,323.73,5179.68
S03196,23/08/2024,P00211,C1012,17,750.83,12764.11
S03197,20/03/2024,P00032,C1025,19,63.57,1207.83
S03198,02/11/2023,P00155,C1078,19,229.01,4351.19
S03199,28/04/2024,P00191,C1051,3,284.95,854.85
S03200,17/10/2024,P00175,C1009,20,458.77,9175.4
S03201,30/06/2024,P00132,C1080,12,317.74,3812.88
S03202,10/08/2024,P00227,C1009,3,334.94,1004.82
S03203,22/02/2024,P00101,C1085,20,851.25,17025.0
S03204,10/07/2024,P00050,C1014,7,640.37,4482.59
S03205,13/07/2024,P00215,C1079,14,293.44,4108.16
S03206,05/10/2024,P00205,C1025,5,655.15,3275.75
S03207,26/09/2024,P00167,C1006,20,183.97,3679.4
S03208,20/05/2024,P00289,C1086,15,568.68,8530.2
S03209,19/02/2024,P00212,C1031,9,673.82,6064.38
S03210,13/01/2024,P00231,C1014,4,527.83,2111.32
S03211,13/11/2023,P00247,C1096,20,749.21,14984.2
S03212,02/04/2024,P00236,C1067,2,450.53,901.06
S03213,10/09/2024,P00215,C1076,3,293.44,880.32
S03214,06/04/2024,P00066,C1089,17,997.41,16955.97
S03215,30/12/2023,P00025,C1012,10,331.08,3310.8
S03216,25/02/2024,P00129,C1063,7,844.39,5910.73
S03217,31/10/2023,P00250,C1081,13,853.34,11093.42
